"id";"link";"Title";"Year";"Time";"Relase";"Genre";"Storyline";"MPAA";"Country";"Ratings";"Ratings_max";"Users";"Reviews_number";"Budget";"Keywords";"Description";"Oscar";"Another_awards";"Nominations";"Music";"Produced";"Actors";"Director"
tt0081743;http://www.imdb.com/title/tt0081743/;Drumul oaselor;1982;NA; 29 July 1982 (Hungary) ;Action@History; Margelatu, the feared criminal helps the Romanian resistance to fight the dictatorial authorities.            ;NA;Romanian;7.4;10;318;3 user;NA;NA; The Iron Guard, also known as Legion of Archangel Michael, was a Romanian nationalist and patriotic movement of extreme right; as such, after it rose to power, it supported Nazi Germany and started a fierce campaign of retaliation against its political enemies. As such, in the night of November 26-27, 1940, the Death Teams executed forty political prisoners in the Jilava prison (in the movie, named "Viraga"), and next day, other two Teams arrested and shot the former minister Virgil Madgearu and the world famous historian Nicolae Iorga (in the movie: Costin Märgeanu and Nicolae Jugu). To squash down the political outcry, the Police Prefect Stefan Zävoianu (Visan Nävodeanu) conveniently assigns the cases to a commissioner from the "Morals Division" (prostitution, thieves), Tudor Moldovan, hoping that he will fail to get to the bottom of the case. However, Moldovan has communist sympathies, so he quickly comes under the influence of the Bolshevik Pîrvu, who had escaped during the Viraga massacre, only to be later apprehended again by the police. Pîrvu being an old friend and work mate of Moldovan's father, he feeds to the commissioner all the well-known soviet propaganda, during the interrogatories. Thus gained on the left side, Moldovan turns against the Iron Guards, in a short time gathering enough evidence to close the case. Hearing about this, the Iron Guard Senator Naumescu (Nae Ionescu) tries to bribe Moldovan - but the commissioner only accepts the money (one briefcase containing half a million lei, worth his salary for ten years) to use it for financing the communist party. He then delivers the file to the "Universul" newspaper, but the Legionnaire commissioner Paraipan, his arch enemy, retrieves it before going into print. Learning this, Naumescu orders Moldovan's dispatching. After a long and noisy series of shootouts and street action, Moldovan gradually shoots eight out of the new members of Paraipan's team, sparing only Tänäsescu, who had been assigned as his assistant during the investigation. Loyal to the cause, Tänäsescu informs Naumescu about Moldovan's whereabouts - so the Senator lays a trap for the commissioner, using Tänäsescu as bait. At the height of an unequal confrontation, in the heart of the Plumbuita slum, Moldovan is ridden with bullets by a few dozens of Legionnaires.              ;NA;NA;NA;George Grigoriu;Lidia Popita;Florin Piersic@Marga Barbu@Ion Marinescu@Iurie Darie@Remus Margineanu@Ernest Maftei@Toma Dimitriu@Petre Gheorghiu Dolj@Adrian Stefanescu@Ion Besoiu@Constantin Dinulescu@Vasile Constantinescu@Emil Coseru@Traian Stanescu@Ovidiu Schumacher@Nucu Paunescu@Constantin Diamandi@Ion Pascu@Adrian Horbaci@Eugeniu Ungureanu@Mihai Marta@Livia Baba@Anda Caropol;Doru Nastase
tt0043046;http://www.imdb.com/title/tt0043046/;A Ticket to Tomahawk;1950;90 min; 14 August 1950 (Sweden) ;Comedy@Music@Western; In 1876 Dawson wants to prevent a train from getting to Tomahawk CO on time, to keep it from competing with his stage coach line. Kit, who must get the train to its goal, forces Johnny aboard as the needed passenger. Madame Adelaide's showgirls (including Marilyn as Clara) ride along and, en route to Tomahawk, join Johnny in "Oh, What a Forward Young Man You Are."                Written by Ed Stephan <stephan@cc.wwu.edu>            ;  See all certifications »             ;English;6.1;10;320;8 user;NA;tomahawk@train@showgirl@peace treaty@mortician@undertaker@musician@saloon girl@saloon@singing@singer@trouper@farce@dancehall girl@salesman@dancing@dancer@slapstick@stagecoach driver@indian attack@law and order@damsel in distress@henchman@indian tribe@town in title@indian chief@falling from height@arapaho tribe@axe@dancing girl@chinese man@explosion@dynamite@traveling salesman@knocked unconscious@hit with a gun@fireworks@railroad@colorado@granddaughter@grandfather@u.s. marshal@train conductor@train engineer@locomotive@horse riding@gun shooting@gunshot@song@dance number@musical number@kiss@naive woman@american indian@native american@tomboy@stagecoach@sharpshooter@race@medicine man@competition@1870s@railway; Johnny Behind-the-Deuces (Dan Dailey) is a traveling salesman in the 1870s who is surprised to find himself in the midst of a battle involving a small railroad company in Colorado. Kit Dodge Jr, (Anne Baxter) the granddaughter of a U.S. Marshal, Kit Dodge (Will Wright), is backing Terence Sweeny (Walter Brennan)in his attempt to get his train through to Tomahawk to secure a government franchise. But a stagecoach company also want the franchise and sends Dakota (Rory Calhoun) and his hired henchmen to stop the train, no matter the means employed to do so.              ;NA;NA;NA;Cyril J. Mockridge;Robert Bassler@Darryl F. Zanuck;Dan Dailey@Anne Baxter@Rory Calhoun@Walter Brennan@Charles Kemper@Connie Gilchrist@Arthur Hunnicutt@Will Wright@Chief Yowlachie@Victor Sen Yung@Robert Adler@Raymond Bond@Paul Brinegar@Harry Carter@Edward Clark@Jack Elam@Robert Filmer@Joseph Forte@William Gould@Tim Graham@Raymond Greenleaf@Paul Harvey;Richard Sale
tt1691016;http://www.imdb.com/title/tt1691016/;Tropico de Sangre;2010;116 min; 2 September 2010 (Dominican Republic) ;Drama@History; This is the story of three brave women, Patria, Minerva, and Maria Teresa, they were known as the Mirabal Sisters, born into a privileged family in the fields of Salcedo. At that time, the Dominican Republic was under the sway of the dictator, Rafael Leonidas Trujillo Molina, who has ruled the country with an iron fist since 1930. This is the story of how Minerva and her sisters dared to defy the mad dictator and his ruthless government, alongside some allies and family members as well. But this act of bravery and courage leads to tragic consequences, but an inspiration for the people.                Written by Emphinix            ;NA;Dominican Republic;5.9;10;317;11 user;NA;NA; This is the story of three brave women; Patria, Minerva, and Maria Teresa, they were known as the Mirabal Sisters, born into a privileged family in the fields of Salcedo. At that time, the Dominican Republic was under the sway of the dictator, Rafael Leonidas Trujillo Molina, who has ruled the country with an iron fist since 1930. This is the story of how Minerva and her sisters dared to defy the mad dictator and his ruthless government, alongside some allies and family members as well. But this act of bravery and courage leads to tragic consequences, but an inspiration for the people.              ;NA;NA;NA;Manuel Tejada;Joan Giacinti;Michelle Rodriguez@Juan Fernández@Sergio Carlo@Claudette Lali@Alexander Estrella@Mario Lebrón@Liche Ariza@Ernesto Baez@Elias Caamano Perez@Cruzmonty@Solly Duran@Luchy Estevez@Edwin David Garcia@Emerson Gonzalez@Josue Guerrero@Miguel Ángel Martínez@Dede Mirabal@Socrates Montas@Mario Nunez@Amauris Pérez@Victor Ramirez@Manuel Raposo@Jalsen Santana@Sharlene Taulé@Hector Then@Celines Toribio@César Évora;Juan Delancer
tt0091762;http://www.imdb.com/title/tt0091762/;Plastposen;1986;88 min;NA;Action@Comedy@Crime;NA;NA;Norwegian;5.5;10;318;NA;NA;chase@police@bank robber@man hunt@criminal@money@bag; Three years have passed since Elling moved to town together with Kjell Bjarne, his roommate from the institution at Broynes. Elling now lives on his own in the apartment. Kjell Bjarne has moved up one floor, to Reidun and her little daughter Mojo. Elling feels like an outsider, and he isolates himself more and more. He observes humankind with astonishment, and wonders at how everyone else seems to be adjusting so well. Finally, Kjell Bjarne takes care of the situation. Elling protests, but he is still pretty happy as he is transformed into a new man, clean, fully rested and well dressed. Deep inside, he also knows what's lacking, and one evening he finally finds the woman he knows is able to fill the void in his life. He's willing to do anything to win her trust and conquer her love. But when he is invited home to his new girlfriend for dinner, a few objections appear to Elling, and the story doesn't end quite the way he had thought it would.              ;NA;NA;NA;Geir Bohren@Bent Aserud;Wenche Solum;Jon Skolmen@Sverre Anker Ousdal@Hilde Grythe@Ingar Helge Gimle@Elsa Lystad@Reidar Sorensen@Per Schaanning@Anne Marie Ottersen@Klaus Hagerup@Ola B. Johannessen@Marie Louise Tank@Ragnhild Nygaard@Beate Eriksen@Marianne Ustvedt@Bernhard Ramstad;Hans Otto Nicolaysen
tt0379363;http://www.imdb.com/title/tt0379363/;Malibu Spring Break;2003;NA; 2003 (USA) ;Comedy; Two Arizona girls head out to the Malibu beaches for a springbreak of partying and fun in the sun.            ;NA;English;2.2;10;316;8 user;        $500,000           ;french maid costume@female removes her clothes@mini skirt@upskirt@panties pulled down@girl in panties@thong panties@black panties@white panties@blue panties@panties@blonde@bikini@tan line@wet t shirt contest@nipples visible through clothing@leg spreading@public nudity@female rear nudity@female frontal nudity@female nudity@nudity@nude girl@nude@no panties@breasts@bare breasts@topless female nudity@scantily clad female@cleavage; Tom moves to California to his Aunt's house. There he meets Finn. Finn teaches Tom how to surf and how to be just a regular "California kid." This movie is following the book "Tom Sawyer" They even have to catch a character like Injun Joe.              ;NA;NA;NA;Michael Lloyd;Mark Headley;Charity Rahmer@Kristin Novak@Pilar M. Lastra@Sara Michelle Ben Av@Jilon VanOver@Brian Kolodziej@Jasen Wade@Mark Everett@Iva Franks Singer@Kyle Steven Templin@Tiffany Remley@Laurie Bloom@Vis Brown@Kesler Casimir@Jason David@Jeremy Davis@James Driskill@Lori Forman@Liam Fountain@John Friend@John Fuller@Matthew B. Getz@Rayne Guest;Kevin Lewis
tt0175157;http://www.imdb.com/title/tt0175157/;Sherekilebi;1974;75 min; 1974 (France) ;Comedy@Musical;NA;NA;Georgian;8.5;10;319;2 user;NA;NA; The film is based on real events that took place in Georgia in the 1990's. The Soviet Union has collapsed. Civil and ethnic wars have broken out in Georgia, Azerbaijan, and Armenia, three republics in the Caucasus. The post-Soviet Caucasus have turned into one large conflict zone. Two radically different people with different ideals, problems, and goals are united by the conflict zone. Gogliko, a Tbilisi street boy, and Spartak, a Sukhumi sniper, are forced to solve problems of the street and problems of the state together. For one, the goal is to get back the money he lost gambling; for the other, it is to carry out a general's absurd military mission. In spite of it all, their paths cross and their lives are changed forever.              ;NA;NA;NA;Jansug Kakhidze@Giya Kancheli;Vaja Basilaia@Rezo Cheishvili@Revaz Inanishvili;Vasili Chkhaidze@Demno Jgenti@Ariadna Shengelaya@Boris Tsipuria@Abrek Pkhaladze@Merab Eliozishvili@Akaki Bakradze@Grigol Tkabladze;Eldar Shengelaia
tt0043667;http://www.imdb.com/title/tt0043667/;I'd Climb the Highest Mountain;1951;88 min; 17 February 1951 (USA) ;Biography@Drama@Romance; The simple told story, based on Corra Harris' biographical book, of a Methodist minister, called to a north-Georgia mountain-community in 1910 who, with his gently-bred new bride, meets the problems and crises of his circuit-riding congregation fearlessly and honestly.                Written by Les Adams <longhorn1939@suddenlink.net>            ;NA;English;6.9;10;316;19 user;NA;methodist@congregation@1910s@minister@song@husband wife relationship@world war one@world war two@violence@usa@still birth@son@singer@pulpit@preacher@picnic@piano@musician@georgia@drowning@death@crisis@circuit rider@baptism@1940s@1930s@1920s@small town@rural@mountain@marriage@faith@epidemic@disease@country@community@backwoods@religion@death of child@based on novel; The simple told story, based on Corra Harris' biographical book, of a Methodist minister, called to a north-Georgia mountain-community in 1910 who, with his gently-bred new bride, meets the problems and crises of his circuit-riding congregation fearlessly and honestly.              ;NA;NA;NA;Sol Kaplan;Lamar Trotti;Susan Hayward@William Lundigan@Rory Calhoun@Barbara Bates@Gene Lockhart@Lynn Bari@Ruth Donnelly@Kathleen Lockhart@Alexander Knox@Nina G. Brown@Bobby C. Canup@Fay Fogg@Kay Fogg@Harvey Hester@Jean Inness@Edward Mundy@Arispah Palmer@Wallace Rogers@Dorothea Carolyn Sims@Grady Starnes@Myrtle Stovall@Claude Stowers@Thomas Syfan@Frank Tweddell@Jerry Vandiver@Caroline White@Richard Wilson;Henry King
tt0081517;http://www.imdb.com/title/tt0081517/;Silver Dream Racer;1980;111 min; 13 June 1980 (Australia) ;Drama@Sport; A young hot-headed motorbike enthusiast inherits the prototype for an incredibly fast machine which was designed by his brother. He successfully gets the finance for it, and uses the bike to challenge for the world championship at Silverstone.                Written by Jonathon Dabell <barnabyrudge@hotmail.com>            ;  See all certifications »             ;English;5.2;10;319;23 user;NA;silverstone@world championship@motorcycle@motorcycle racing@motorcyclist@motor bike@funeral@brother brother relationship@independent film; A young hot-headed motorbike enthusiast inherits the prototype for an incredibly fast machine which was designed by his brother. He successfully gets the finance for it, and uses the bike to challenge for the world championship at Silverstone.              ;NA;NA;NA;David Essex;René Dupont;David Essex@Beau Bridges@Cristina Raines@Clarke Peters@Harry H. Corbett@Diane Keen@Lee Montague@Sheila White@Patrick Ryecart@Ed Bishop@T.P. McKenna@David Baxt@Barrie Rutter@Doyle Richmond@Nick Brimble@Malya Nappi@Stephen Hoye@Richard LeParmentier@Murray Kash@Bruce Boa;David Wickes
tt4176604;http://www.imdb.com/title/tt4176604/;Varsham;2014;NA; 6 November 2014 (Kuwait) ;Drama; Venu (Mammootty) leads a happy and contented middle class life with his family. He starts a small scale finance firm, as a service and soon his business flourishes well. This does not go well with his competitors and they join together against him.                Written by Anonymous            ;NA;Malayalam;7.1;10;321;3 user;NA;NA; The film narrates the story of Venu ( Mammootty) who returns to Kerala after working for a long time in the Gulf. He starts a finance company named Anand Finance, which becomes profitable soon due to his honest methods. The success of the company affects other companies, which leads many of Venu's friends to turn into his enemies. The rest of the story is about what happens to Venu and his family.              ;NA;NA;NA;NA;NA;Mammootty@Mamta Mohandas;Ranjith Sankar
tt0069483;http://www.imdb.com/title/tt0069483/;The War Between Men and Women;1972;NA; 26 June 1972 (Sweden) ;Comedy@Drama; 2 quirky Manhattanites crash into each other cute at an ophthalmologist's office. Peter is a grouchy cartoonist/author whose vision is failing, divorced mother Theresa is also reluctant to plunge into a relationship right now. It's not love at first sight - both have their eyes dilated, plus Peter constantly lampoons women in his work, which book seller Theresa knows well. Loosely based on James Thurber's drawings "The War Between Men & Women," and Thurber's life, the film features animated sequences.                Written by David Stevens            ;  See all certifications »             ;English;6.2;10;319;8 user;NA;pregnant animal@new york city@independent film; 2 quirky Manhattanites crash into each other cute at an ophthalmologist's office. Peter is a grouchy cartoonist/author whose vision is failing, divorced mother Theresa is also reluctant to plunge into a relationship right now. It's not love at first sight - both have their eyes dilated, plus Peter constantly lampoons women in his work, which book seller Theresa knows well. Loosely based on James Thurber's drawings "The War Between Men & Women," and Thurber's life, the film features animated sequences.              ;NA;NA;NA;Marvin Hamlisch;Danny Arnold@Jack Lemmon;Jack Lemmon@Barbara Harris@Jason Robards@Herb Edelman@Lisa Gerritsen@Moosie Drier@Severn Darden@Lisa Eilbacher@Lucille Meredith@Ruth McDevitt@Joey Faye@Alan DeWitt@John Zaremba@Richard Gates@Lea Marmer@Janya Braunt@Olive Dunbar@Margaret Muse@Bill Hickman@Joyce Brothers@Leigh Adams-Bennett@Jane Adrian@Danny Arnold@Burt Richards;Melville Shavelson
tt0095448;http://www.imdb.com/title/tt0095448/;Kimagure orenji rôdo: Ano hi ni kaeritai;1988;69 min; 8 October 1988 (Japan) ;Animation@Comedy@Drama; A follow up to the television series "Kimagure Orange Road" that wraps up loose ends.            ;NA;Japanese;7.5;10;318;7 user;NA;anime@sequel; Kyousuke Kasuga is a completely normal Japanese high school student, with two very big problems. The first is his complete and utter inability to choose between two girls, the bright, bubbly, and overbearing Hikaru, and the moody, beautiful, Madoka. The second problem... well... he has telekinesis, and doesn't want anybody to know about it.              ;NA;NA;NA;Shirô Sagisu;Reiko Fukakusa@Hideo Kawano@Robert J. Woodhead;Tôru Furuya@Eriko Hara@Shô Hayami@Chieko Honda@Maria Kawamura@Chiyoko Kawashima@Tomoko Maruo@Keiichi Nanba@Ken'ichi Ogata@Katsumi Suzuki@Naoki Tatsuta@Kei Tomiyama@Michie Tomizawa@Hiromi Tsuru@Kôichi Yamadera@Yusaku Yara;Tomomi Mochizuki
tt0077769;http://www.imdb.com/title/tt0077769/;Jennifer;1978;90 min; 13 May 1978 (USA) ;Horror; Ostracized at a snooty private school because of her rural, poor background, a scholarship student is tormented to the point where her only remaining recourse is revenge, using the only method she knows: her psychic control over snakes!                Written by Brian J. Wright <bjwright@acs.ucalgary.ca>            ;  See all certifications »             ;English;5.4;10;319;22 user;NA;school@revenge@psychic@student@snake@female protagonist@supernatural power@paranormal phenomena@one word title@wealth@victim@torment@teenager@teen angst@serpent@religion@injustice@fanatic@cult@classmate@adolescent@psychic power@outcast@high school@extrasensory perception@independent film@character name in title; Ostracized at a snooty private school because of her rural, poor background, a scholarship student is tormented to the point where her only remaining recourse is revenge, using the only method she knows: her psychic control over snakes!              ;NA;NA;NA;Irv Goodnoff;Don Henderson@Steve Krantz;Lisa Pelikan@Bert Convy@Nina Foch@Amy Johnston@John Gavin@Jeff Corey@Louise Hoven@Ray Underwood@Wesley Eure@Florida Friebus@Georganne LaPiere@Sally Pansing@Leslie King@Ruth Cox@Lillian Randolph@Randy T. Williams@Domingo Ambriz@Kimberley Eilbacher@Tony De Felicis;Brice Mack
tt0016646;http://www.imdb.com/title/tt0016646/;Beverly of Graustark;1926;70 min; 19 April 1926 (USA) ;Comedy@Romance;NA;NA;English;8.4;10;318;3 user;NA;american@uniform@mask@gender disguise@fictional country@abroad@based on novel@character name in title;         Add a Plot ;NA;NA;NA;Frank E. Hull;Percy Hilburn;Marion Davies@Antonio Moreno@Creighton Hale@Roy D'Arcy@Albert Gran@Paulette Duval@Max Barwyn@Charles Clary;Sidney Franklin
tt0096785;http://www.imdb.com/title/tt0096785/;Obcy z glebi;1989;NA; 15 October 1989 (Italy) ;Sci-Fi@Horror;NA;NA;Italian;3.7;10;320;11 user;NA;claw@caterpillar@soldier@alien@chemical factory@snake@toxic waste@giant monster@helicopter@forbidden island@volcano@independent film; A young shy man (Tommaso) runs down a blond girl (Christine) with his car. Next day he finds her waiting for him at his department door. She asks him for help, as she has amnesia and can't remember anything. The little patient Tommaso tries to help her and after a while he falls in love, but suddenly she remembers her past life as a drug dealer's lover and leaves him.              ;NA;NA;NA;Robert O. Ragland@Andrea Ridolfi;Gianfranco Couyoumdjian@Franco Gaudenzi;Daniel Bosch@Marina Giulia Cavalli@Luciano Pigozzi@Robert Marius@Charles Napier@David Brass@Carolyn De Fonseca@Roberto Dell'Acqua@Frank Wannack Dieter@John Anthony Kater@James McKenzie@Kenneth Peerless@Robert Spafford@Frank von Kuegelgen@Don Wilson;Antonio Margheriti
tt0083762;http://www.imdb.com/title/tt0083762/;Countryman;1982;102 min; 27 May 1983 (Portugal) ;Drama; A young American couple crash-lands their plane in Jamaica. A fisherman rescues them and leads them away from the authorities, who have fabricated a story about the plane, involving drug and arms smuggling by the CIA, to gain popularity in an upcoming election.            ;NA;English;7.2;10;316;9 user;NA;plane@election@jamaica@smuggling@spiritual guidance@jamaican voodoo@obeah@swamp@alligator@plane crash@politics@corruption@goat@magic@country life@smoke@tropical beauty@topless woman@laid back lifestyle@lifestyle@subtitled@rastafarian@cult film@tropical island@gun@canoe@boat@cove@ocean@poverty@radio broadcast@jail@beach@murder@revenge@police@reggae@marijuana@cannabis@independent film; Loose cannon cop Capone returns to his home town of Kingston to join a group of officers fighting organised crime in the area. On his first day he uncovers gun smuggling operation that may be connected with lead criminal Oney. However his old crew, led by Ratty, also are involved leading Capone to a choice between his job and his old crew.              ;NA;NA;NA;Wally Badarou;Chris Blackwell@Stephane Sperry;Countryman@Hiram Keller@Carl Bradshaw@Basil Keane@Freshey Richardson@Kristina St. Clair@Jahman@Papa Threecards@Munair Zacca@Dee Anthony@Ronnie McKay@Claudia Robinson@Ronald Gossop@Oliver Samuels@Chin@Buster Jameson@Bobby Russell@Lucien Tai Ten Quee@Peter Packer@Jim Newman@Kingsley Rose@Honey Fernandez@Duncan Booth;Dickie Jobson
tt0290218;http://www.imdb.com/title/tt0290218/;Illusion;2004;106 min; October 2004 (USA) ;Drama@Romance; A once-powerful, but now ailing movie director nears the end of his life. As he awaits death, he slips into a "dream" and is shown three "snippets" of the movie of his son's life. At first suspicious, then curious, and ultimately captivated, he watches his son's growth from mid-teens to mid-thirties as the son pursues his life-long love, Isabelle. The two constants through these snippets are his pursuit of Isabelle and the imagined voice of his father, telling him that he is worthless and unwanted. It is not until the story reaches its conclusion, that the old man discovers the surprising truth about his son and himself.                Written by wingsong919            ;NA;USA;7.3;10;317;10 user;NA;NA; A once-powerful, but now ailing movie director nears the end of his life. As he awaits death, he slips into a "dream" and is shown three "snippets" of the movie of his son's life. At first suspicious, then curious, and ultimately captivated, he watches his son's growth from mid-teens to mid-thirties as the son pursues his life-long love, Isabelle. The two constants through these snippets are his pursuit of Isabelle and the imagined voice of his father, telling him that he is worthless and unwanted. It is not until the story reaches its conclusion, that the old man discovers the surprising truth about his son and himself.              ;NA;NA;NA;Chris Ferreira;Rick Bieber@Jules Bruff@James C.E. Burke@Scott Disharoon@Daniel Fried@Chris Miller@Anahid Nazarian@Kevin Weisman;Kirk Douglas@Michael A. Goorjian@Karen Tucker@Bryan Cranston@Richmond Arquette@Ron Marasco@Ted Raimi@Kristen Clement@Kevin Weisman@Ronald Víctor García@Michael Kemmerling@Jules Bruff@Nancy Jeffries@Steve Chabon@Gibson Frazier@Marco Sanchez@Maury Sterling@Amy Grant@Kevin Kent@John Paul Goorjian;Michael A. Goorjian
tt1655441;http://www.imdb.com/title/tt1655441/;Wiek Adaline;2015;110 min; 15 May 2015 (Poland) ;Drama@Romance; After miraculously remaining 29 years old for almost eight decades, Adaline Bowman has lived a solitary existence, never allowing herself to get close to anyone who might reveal her secret. But a chance encounter with charismatic philanthropist Ellis Jones reignites her passion for life and romance. When a weekend with his parents threatens to uncover the truth, Adaline makes a decision that will change her life forever.            ;Rated PG-13 for a suggestive comment;English;7.5;10;695;13 user;        $25,000,000        ;immortality@new identity@change of identity@voice over narration@woman dog relationship@loss of pet@hit and run@saved from a hit and run accident@hit by a pickup truck@hit by a truck@car hit by a truck@hit@woman driver@man cooking@man cooking for woman@jazz music@reference to jimmy carter@brother sister relationship@trivial pursuit@reference to ted williams the baseball player@son dates father's ex girlfriend@ex boyfriend ex boyfriend relationship@40th wedding anniversary@wedding anniversary@love triangle@father son relationship@slow motion sequence@defibrillator@portable defibrillator@snowfall@sexy librarian@librarian@library@public library@car trouble@loss of father@golden gate bridge@golden gate bridge san francisco@san francisco california@hospital@boyfriend girlfriend relationship@mother daughter relationship@mortality@immortal mortal relationship@immortal becomes mortal@immortal@sonoma county california@car crash@death of father; A young, narcissistic entrepreneur crashes and burns on the eve of his company's big launch. With his entire life in total disarray, he leaves Manhattan to move in with his estranged pregnant sister, brother-in-law and 3-year-old nephew in the suburbs - only to become their nanny.              ;NA;NA;NA;Rob Simonsen;David Kern@Sidney Kimmel@Andre Lamal@Gary Lucchesi@Eric Reid@Tom Rosenberg@Jackie Shenoo@Jim Tauber@Brad Van Arragon;Michiel Huisman@Blake Lively@Amanda Crew@Harrison Ford@Ellen Burstyn@Richard Harmon@Kathy Baker@Mark Ghanimé@Anthony Ingruber@Anjali Jay@Peter J. Gray@Lynda Boyd@Alison Wandzura@Chris William Martin@Robert Moloney@Barclay Hope@Mark Lavell@Lindsey Elizabeth@Primo Allon@Toby Levins;Lee Toland Krieger
tt0046286;http://www.imdb.com/title/tt0046286/;Morskie diably;1953;91 min; 23 May 1953 (USA) ;Adventure@Drama@Action; Gilliatt, a fisherman-turned-smuggler on the isle of Guernsey, agrees to transport a beautiful woman to the French coast in the year 1800. She tells him she hopes to rescue her brother from the guillotine. Gilliatt finds himself falling in love and so feels betrayed when he later learns this woman is a countess helping Napoleon plan an invasion of England. In reality, however, the "countess" is an English agent working to thwart this invasion. When Gilliatt finds this out, he returns to France to rescue the woman whose true purpose has been discovered by the French.                Written by dinky-4 of Minneapolis            ;NA;English;5.7;10;317;11 user;NA;bound and gagged@hands tied behind back@bare chested male bondage@smuggling@spy@based on novel; An arrogant young doctor helps an eccentric older doctor care for natives in the Dutch West Indies circa 1936. Challenged by love, leprosy and black magic, he undergoes a series of ordeals on a spiritual journey through the jungles of Java.              ;NA;NA;NA;Richard Addinsell;David E. Rose@John R. Sloan;Yvonne De Carlo@Rock Hudson@Maxwell Reed@Denis O'Dea@Michael Goodliffe@Bryan Forbes@Jacques B. Brunius@Ivor Barnard@Arthur Wontner@Gérard Oury@Larry Taylor@Keith Pyott@Reed De Rouen@Michael Mulcaster@Rene Poirier;Raoul Walsh
tt0076033;http://www.imdb.com/title/tt0076033/;First Love;1977;NA; 1 June 1978 (Netherlands) ;Drama@Romance; A young man is in love for the first time. However, his girlfriend is older than him, from a rich family and has more experience with relationships. Their love is sometimes emotionally draining, but physically very passionate. Can it last?            ;  See all certifications »             ;English;5.9;10;317;7 user;NA;love@black panties@panties@love triangle@first love@directorial debut@college student@based on short story@college; Vittorio is looking for a woman who matches his ideal. Through a classified ad he meets Sonia, a sweet, pleasant, intelligent girl. However, she weighs 125 pounds -- which according to Vittorio is way too much. A goldsmith by trade, Vittorio is obsessed with the desire to shape Sonia's body and mind as does a fire with gold. Almost imperceptibly Sonia becomes a passive participant and the relationship grows into a reciprocal masochistic game. When the two lovers isolate themselves in a country house in the Veneto hills, they dangerously lose touch with reality and the rest of the world.              ;NA;NA;NA;John Barry;David Foster@Lawrence Turman;William Katt@Susan Dey@John Heard@Beverly D'Angelo@Robert Loggia@Tom Lacy@Swoosie Kurtz@June Barrett@Pat O'Hara@Judy Kerr@Jenny Hill@Billy Beck@Virginia Leith@John O'Leary;Joan Darling
tt0040513;http://www.imdb.com/title/tt0040513/;Calujac bandyte;1948;100 min; January 1949 (USA) ;Comedy@Musical@Western; Ricardo, son of a mexican bandit, becomes against his will a bandit. He falls in love with Theresa, the daughter of the governor, who is expecting tax collectors from spain. Ricardo sees a good chance there.                Written by Stephan Eichenberg <eichenbe@fak-cbg.tu-muenchen.de>            ;  See all certifications »             ;English;5.0;10;320;13 user;NA;bandit@governor@old california; An American Army officer is recruited by the yet to exist Israel to help them form an army. He is disturbed by this sudden appeal to his jewish roots. Each of Israel's Arab neighbors has vowed to invade the poorly prepared country as soon as partition is granted. He is made commander of the Israeli forces just before the war begins.              ;NA;NA;NA;Albert Sendrey@George Stoll;Joe Pasternak;Frank Sinatra@Kathryn Grayson@J. Carrol Naish@Mildred Natwick@Mikhail Rasumny@Billy Gilbert@Sono Osato@Clinton Sundberg@Carleton G. Young@Ricardo Montalban@Ann Miller@Cyd Charisse@Edna Skinner@Vicente Gómez@Carlos Albert@Nana Bryant@Joe Dominguez@Sally Forrest@Byron Foulger;Laslo Benedek
